customer_id,credit_limit,age,debt_ratio,monthly_income,num_open_credit_lines,num_real_estate_loans,num_dependents,weighted_late_score,utilisation_ratio,income_band,dependents_income_ratio,target
109926,34966.63,55,0.145407,6943.7,18,1,2,1,4e-06,3,0.000288,0
109927,7724.5,55,0.354225,5360.94,3,0,0,0,4.6e-05,2,0.0,0
109928,31253.5,51,1.248013,3414.16,6,1,0,3,4e-05,2,0.0,1
109929,29386.82,58,1.371541,8531.73,9,0,0,3,4.7e-05,3,0.0,0
109930,6570.61,44,0.059357,3419.82,15,3,0,2,9e-06,2,0.0,0
109931,27274.36,56,0.175824,3754.07,19,1,1,0,6e-06,2,0.000266,0
109932,8083.78,61,0.216161,7057.38,19,1,2,0,2.7e-05,3,0.000283,0
109933,11316.68,52,0.817119,4163.25,18,2,1,2,7.2e-05,2,0.00024,0
109934,18051.93,59,0.430784,11574.47,3,3,0,3,2.4e-05,3,0.0,0
109935,19129.01,62,0.216137,10956.22,11,3,1,3,1.1e-05,3,9.1e-05,0
109936,59161.62,44,1.008621,7585.97,9,0,0,2,1.7e-05,3,0.0,0
109937,21837.76,70,0.978442,14482.41,19,1,0,4,4.5e-05,3,0.0,0
109938,41350.63,39,0.228597,9819.81,10,3,0,0,6e-06,3,0.0,0
109939,76705.38,25,0.487682,7949.65,13,3,4,2,6e-06,3,0.000503,0
109940,10462.71,72,0.351123,4913.12,19,2,2,3,3.4e-05,2,0.000407,0
109941,14788.32,66,0.358572,9708.93,19,2,2,3,2.4e-05,3,0.000206,0
109942,26782.67,43,0.116518,18014.77,19,2,0,0,4e-06,3,0.0,0
109943,12093.07,33,0.591304,4453.58,10,3,1,0,4.9e-05,2,0.000225,0
109944,96591.86,33,0.198377,4742.72,16,1,0,0,2e-06,2,0.0,0
109945,25398.53,52,0.222689,5247.08,6,0,1,3,9e-06,2,0.000191,0
109946,10522.65,72,0.252718,9299.59,1,1,1,3,2.4e-05,3,0.000108,0
109947,20969.22,38,0.553927,2463.29,19,1,1,1,2.6e-05,2,0.000406,0
109948,30856.13,59,0.115053,4941.68,14,0,0,0,4e-06,2,0.0,1
109949,39987.37,41,0.737249,7932.01,5,1,0,4,1.8e-05,3,0.0,1
109950,25011.09,51,0.15572,2232.86,0,2,0,0,6e-06,2,0.0,0
109951,17851.19,55,0.477251,3675.97,3,0,2,0,2.7e-05,2,0.000544,0
109952,34668.25,62,0.274102,3777.55,2,0,1,0,8e-06,2,0.000265,0
109953,14321.74,60,0.185434,6125.78,9,3,0,1,1.3e-05,3,0.0,0
109954,48494.52,33,0.303824,8307.35,13,3,0,0,6e-06,3,0.0,0
109955,11406.01,27,0.301269,1562.11,10,1,1,2,2.6e-05,1,0.00064,0
109956,41120.87,51,0.349694,6500.78,17,2,1,0,9e-06,3,0.000154,0
109957,20512.48,43,0.208724,3382.03,2,2,1,1,1e-05,2,0.000296,0
109958,60274.83,36,1.189505,1113.43,0,1,2,0,2e-05,1,0.001796,0
109959,26950.87,32,0.079518,1249.54,10,3,0,1,3e-06,1,0.0,0
109960,10909.25,67,0.081984,2520.21,14,2,2,1,8e-06,2,0.000794,0
109961,49007.09,26,0.807024,3201.5,15,2,0,0,1.6e-05,2,0.0,0
109962,61521.9,29,0.809931,9014.18,17,1,1,5,1.3e-05,3,0.000111,0
109963,17173.27,40,0.106795,4533.78,14,3,0,0,6e-06,2,0.0,0
109964,37281.95,33,0.437652,4913.12,14,1,1,2,1.2e-05,2,0.000204,0
109965,73417.43,25,0.967543,3101.73,8,0,0,2,1.3e-05,2,0.0,0
109966,9615.43,34,0.932259,5844.59,18,1,0,0,9.7e-05,2,0.0,0
109967,32357.47,41,0.275591,11174.58,3,3,0,0,9e-06,3,0.0,0
109968,18710.27,45,0.488479,2974.15,1,0,0,0,2.6e-05,2,0.0,0
109969,19255.99,49,0.298723,8780.49,4,0,2,0,1.6e-05,3,0.000228,0
109970,14407.03,29,0.488308,7075.6,3,0,0,0,3.4e-05,3,0.0,0
109971,12702.99,73,0.409184,20579.79,11,2,0,4,3.2e-05,3,0.0,0
109972,23091.77,50,0.2051,2396.7,14,2,1,1,9e-06,2,0.000417,0
109973,8897.53,43,0.132312,7508.88,9,3,0,0,1.5e-05,3,0.0,0
109974,17085.36,60,0.275036,2995.24,18,0,0,0,1.6e-05,2,0.0,0
109975,79012.68,71,1.10654,6827.88,16,3,3,6,1.4e-05,3,0.000439,0
109976,106287.05,22,0.193085,7189.52,13,0,1,1,2e-06,3,0.000139,0
109977,61003.21,48,1.161326,3799.11,3,0,2,2,1.9e-05,2,0.000526,0
109978,6923.11,69,0.357252,6998.86,16,3,1,1,5.2e-05,3,0.000143,0
109979,8356.33,34,0.59729,6236.01,7,2,2,0,7.1e-05,3,0.000321,0
109980,45425.17,67,0.57059,6285.41,17,0,2,0,1.3e-05,3,0.000318,0
109981,41598.12,53,0.1039,3054.84,16,2,1,3,2e-06,2,0.000327,0
109982,3623.42,24,0.40544,6861.12,18,1,1,5,0.000112,3,0.000146,0
109983,39520.29,68,0.23279,4913.12,3,0,2,2,6e-06,2,0.000407,0
109984,2537.73,25,0.206706,3508.56,9,0,0,0,8.1e-05,2,0.0,0
109985,46926.65,59,0.046443,2275.33,5,3,1,0,1e-06,2,0.000439,0
109986,8171.64,52,0.200433,1839.19,0,2,2,1,2.5e-05,1,0.001087,0
109987,10103.86,64,0.154038,2134.09,11,1,1,0,1.5e-05,2,0.000469,0
109988,13799.13,38,0.213448,3670.11,12,3,4,0,1.5e-05,2,0.00109,0
109989,6535.45,28,0.47283,1294.23,4,0,3,2,7.2e-05,1,0.002318,0
109990,3298.84,47,0.410452,3183.84,12,0,3,3,0.000124,2,0.000942,0
109991,15939.45,61,0.370854,17606.17,17,2,2,4,2.3e-05,3,0.000114,0
109992,14386.27,52,0.288842,7106.46,1,0,2,1,2e-05,3,0.000281,0
109993,18656.37,26,0.198756,11149.73,12,2,0,0,1.1e-05,3,0.0,0
109994,21010.16,55,0.678469,1752.48,16,2,1,2,3.2e-05,1,0.000571,0
109995,65423.14,43,0.396105,5814.27,16,0,4,2,6e-06,2,0.000688,0
109996,71484.02,60,0.231006,4835.8,5,0,1,2,3e-06,2,0.000207,0
109997,16034.38,71,0.301023,2272.26,1,1,2,1,1.9e-05,2,0.00088,0
109998,20425.79,67,0.089825,3716.1,14,2,4,0,4e-06,2,0.001076,0
109999,33255.62,74,0.275636,8861.43,17,3,4,2,8e-06,3,0.000451,0
110000,3922.09,54,0.097611,2641.63,12,3,0,0,2.5e-05,2,0.0,0
110001,7603.51,60,0.944101,9238.44,10,1,2,3,0.000124,3,0.000216,0
110002,67053.31,27,0.329042,2227.08,12,0,4,0,5e-06,2,0.001796,0
110003,13680.75,31,0.857769,8255.43,9,2,2,0,6.3e-05,3,0.000242,0
110004,6635.01,29,0.715166,1951.58,2,3,2,0,0.000108,1,0.001025,0
110005,7668.64,60,0.381037,4934.22,17,2,0,1,5e-05,2,0.0,0
110006,18269.69,54,0.304937,2538.58,17,3,1,3,1.7e-05,2,0.000394,0
110007,8057.13,70,0.179072,1056.86,3,2,0,3,2.2e-05,1,0.0,0
110008,18874.91,59,0.141726,4393.57,0,1,4,1,8e-06,2,0.00091,0
110009,191790.32,68,0.60609,11392.82,13,2,2,1,3e-06,3,0.000176,0
110010,11286.32,61,0.147998,8480.99,17,3,0,2,1.3e-05,3,0.0,0
110011,18579.49,55,0.473362,3949.33,4,1,0,5,2.5e-05,2,0.0,0
110012,8069.66,49,0.166169,3150.36,6,3,1,0,2.1e-05,2,0.000317,0
110013,7941.02,29,0.321367,5282.92,4,2,0,2,4e-05,2,0.0,0
110014,61524.84,53,0.263912,5132.99,9,2,1,2,4e-06,2,0.000195,0
110015,30255.56,50,0.47939,9085.52,0,0,1,3,1.6e-05,3,0.00011,0
110016,37327.37,73,0.473198,3324.19,17,3,0,3,1.3e-05,2,0.0,0
110017,41515.94,70,0.118953,10009.53,7,2,0,0,3e-06,3,0.0,0
110018,36261.43,40,0.553197,1248.04,2,1,0,3,1.5e-05,1,0.0,0
110019,9751.41,32,1.137289,10681.01,19,2,2,4,0.000117,3,0.000187,0
110020,9496.23,33,0.518552,1448.49,1,3,0,1,5.5e-05,1,0.0,0
110021,23615.35,47,0.672737,7122.6,12,1,3,1,2.8e-05,3,0.000421,0
110022,8043.64,73,0.147215,4913.12,7,0,0,2,1.8e-05,2,0.0,0
110023,69843.63,67,0.407685,5678.38,8,1,4,1,6e-06,2,0.000704,0
110024,7519.22,70,0.185281,6343.72,13,2,0,3,2.5e-05,3,0.0,0
110025,55716.78,34,0.429285,4913.12,17,3,2,1,8e-06,2,0.000407,0
110026,31685.28,22,0.932578,4913.12,14,2,4,3,2.9e-05,2,0.000814,0
110027,58343.64,57,0.248021,2754.31,17,1,4,0,4e-06,2,0.001452,0
110028,19648.92,43,0.199457,10784.21,7,1,0,0,1e-05,3,0.0,0
110029,10893.28,46,0.080755,11525.32,18,3,2,0,7e-06,3,0.000174,0
110030,101921.57,60,0.142042,4913.12,0,2,3,0,1e-06,2,0.000611,0
110031,25958.7,74,0.264337,5988.41,8,2,1,3,1e-05,2,0.000167,0
110032,2778.35,31,0.360465,8291.17,19,1,2,1,0.00013,3,0.000241,0
110033,8575.88,54,0.84633,4913.12,8,3,0,4,9.9e-05,2,0.0,0
110034,19090.32,23,0.407509,5301.35,10,1,2,2,2.1e-05,2,0.000377,0
110035,72277.97,48,0.362563,3880.5,12,2,0,0,5e-06,2,0.0,0
110036,26618.9,23,0.259272,4913.12,14,1,0,2,1e-05,2,0.0,0
110037,16611.15,65,0.339654,2498.69,9,2,0,1,2e-05,2,0.0,0
110038,25259.32,51,0.644925,11830.89,1,0,1,0,2.6e-05,3,8.5e-05,1
110039,91138.88,35,0.475534,39770.01,1,2,1,0,5e-06,3,2.5e-05,0
110040,7334.73,34,0.372864,14091.22,3,0,0,3,5.1e-05,3,0.0,0
110041,8443.13,56,0.310462,4913.12,0,0,0,1,3.7e-05,2,0.0,0
110042,36713.84,35,0.470771,4183.33,2,3,2,1,1.3e-05,2,0.000478,0
110043,26868.72,42,0.480199,2445.57,18,0,1,2,1.8e-05,2,0.000409,0
110044,8244.62,22,0.038363,1255.91,6,3,1,0,5e-06,1,0.000796,0
110045,7632.7,40,0.408352,4913.12,2,2,2,1,5.4e-05,2,0.000407,0
110046,18838.76,60,0.293013,7280.96,1,3,0,2,1.6e-05,3,0.0,0
110047,83033.74,25,0.288956,4231.14,10,2,1,0,3e-06,2,0.000236,0
110048,8301.29,66,0.384634,1958.73,13,2,0,0,4.6e-05,1,0.0,0
110049,10053.83,36,0.528599,4344.85,19,2,4,0,5.3e-05,2,0.000921,0
110050,25610.66,60,0.669498,4913.12,5,2,1,2,2.6e-05,2,0.000204,0
110051,23625.95,29,0.264274,2749.49,18,3,1,4,1.1e-05,2,0.000364,0
110052,12782.15,29,0.386398,7934.72,12,2,0,2,3e-05,3,0.0,0
110053,35153.44,68,0.54895,12120.15,19,1,1,2,1.6e-05,3,8.3e-05,1
110054,54829.02,72,0.187801,3295.16,2,2,4,0,3e-06,2,0.001214,0
110055,23433.51,36,0.853088,5968.83,8,3,4,7,3.6e-05,2,0.00067,0
110056,117336.64,72,1.052932,7715.94,3,2,1,1,9e-06,3,0.00013,0
110057,13979.95,65,0.446419,1581.83,15,3,2,3,3.2e-05,1,0.001264,0
110058,1773.45,35,0.476532,1895.27,18,3,1,0,0.000269,1,0.000528,0
110059,30586.09,64,0.407139,10611.05,19,0,2,0,1.3e-05,3,0.000188,0
110060,17176.12,74,0.355019,3956.16,2,2,4,2,2.1e-05,2,0.001011,0
110061,6010.46,38,0.263895,9343.38,15,0,2,1,4.4e-05,3,0.000214,0
110062,29254.47,45,0.876632,10273.47,16,1,1,5,3e-05,3,9.7e-05,0
110063,17328.35,37,0.26633,6456.58,6,1,0,1,1.5e-05,3,0.0,0
110064,50919.86,24,1.092879,3528.59,7,1,0,5,2.1e-05,2,0.0,1
110065,9535.47,71,0.161571,8171.63,2,3,0,0,1.7e-05,3,0.0,0
110066,14454.74,52,0.160108,18378.4,3,1,0,1,1.1e-05,3,0.0,0
110067,43441.43,31,0.599099,4913.12,4,1,1,3,1.4e-05,2,0.000204,0
110068,23538.16,49,1.086744,3549.08,4,3,1,2,4.6e-05,2,0.000282,0
110069,58702.34,63,0.500936,1959.72,16,3,1,2,9e-06,1,0.00051,0
110070,39703.78,67,0.758322,4913.12,18,0,1,2,1.9e-05,2,0.000204,0
110071,20713.93,63,0.244905,8360.24,6,3,2,0,1.2e-05,3,0.000239,0
110072,23174.13,40,0.103264,3066.44,1,3,0,0,4e-06,2,0.0,0
110073,67061.32,70,0.045737,8707.51,15,2,1,1,1e-06,3,0.000115,0
110074,29115.3,62,0.857241,3681.95,4,0,0,1,2.9e-05,2,0.0,0
110075,77206.76,45,0.181276,3285.79,3,1,1,0,2e-06,2,0.000304,0
110076,7297.85,63,0.389565,5842.68,10,3,0,1,5.3e-05,2,0.0,0
110077,73561.41,74,0.611694,2524.54,15,3,1,0,8e-06,2,0.000396,0
110078,34631.43,23,0.178645,4913.12,16,1,2,0,5e-06,2,0.000407,0
110079,6898.75,54,0.185301,3822.66,18,1,0,0,2.7e-05,2,0.0,0
110080,19960.3,57,0.200755,6684.33,4,0,0,1,1e-05,3,0.0,0
110081,78522.79,68,0.255953,4913.12,19,2,0,0,3e-06,2,0.0,0
110082,12858.77,47,0.523642,3068.95,9,1,3,1,4.1e-05,2,0.000978,0
110083,12243.25,40,0.158412,2696.78,8,1,1,0,1.3e-05,2,0.000371,0
110084,6211.95,32,0.752052,9333.89,12,0,1,5,0.000121,3,0.000107,0
110085,15596.14,43,0.834369,2607.67,14,3,0,1,5.3e-05,2,0.0,0
110086,11686.46,44,0.105611,4913.12,6,0,1,0,9e-06,2,0.000204,0
110087,16436.2,66,0.945598,4977.81,15,2,0,1,5.8e-05,2,0.0,0
110088,15012.41,67,0.415454,5121.21,16,3,0,5,2.8e-05,2,0.0,0
110089,166288.15,48,0.473274,3087.68,9,0,2,3,3e-06,2,0.000648,0
110090,15651.77,58,0.470177,4438.91,17,0,0,6,3e-05,2,0.0,1
110091,55999.72,60,0.274902,3396.58,3,0,2,2,5e-06,2,0.000589,0
110092,13215.18,55,0.572778,10886.96,5,2,2,0,4.3e-05,3,0.000184,0
110093,95109.79,61,0.460477,5176.57,3,0,3,1,5e-06,2,0.00058,0
110094,15334.45,26,0.284809,4798.58,7,1,1,1,1.9e-05,2,0.000208,0
110095,92004.5,46,0.41587,6098.83,0,1,1,1,5e-06,3,0.000164,0
110096,66238.31,57,0.572676,8872.05,6,0,1,1,9e-06,3,0.000113,0
110097,37617.86,49,0.583453,6069.83,4,2,3,4,1.6e-05,3,0.000494,1
110098,29322.13,62,0.531603,5979.12,7,3,1,0,1.8e-05,2,0.000167,0
110099,23302.59,38,0.267716,5283.97,18,0,0,0,1.1e-05,2,0.0,0
110100,11168.41,72,0.809129,7053.46,11,1,2,6,7.2e-05,3,0.000284,0
110101,52542.3,28,0.208457,2101.26,18,3,0,0,4e-06,2,0.0,0
110102,90896.41,64,0.282703,4348.17,4,3,1,0,3e-06,2,0.00023,0
110103,25973.25,60,0.150436,4788.75,6,1,2,3,6e-06,2,0.000418,0
110104,84988.71,26,0.221104,4188.97,3,2,0,1,3e-06,2,0.0,0
110105,12264.13,35,0.521794,4406.92,8,1,1,1,4.3e-05,2,0.000227,0
110106,94188.31,72,0.245698,4913.12,0,0,2,0,3e-06,2,0.000407,0
110107,3398.01,58,0.741017,6362.93,1,0,0,5,0.000218,3,0.0,0
110108,12917.35,63,0.306297,2497.63,1,0,1,0,2.4e-05,2,0.0004,0
110109,65680.76,66,0.1007,2198.48,14,3,2,0,2e-06,2,0.00091,0
110110,26898.71,22,0.72836,9521.95,2,2,3,1,2.7e-05,3,0.000315,0
110111,14078.91,67,0.435377,2952.5,8,0,0,1,3.1e-05,2,0.0,0
110112,29108.49,59,0.165908,4221.93,5,0,2,2,6e-06,2,0.000474,0
110113,57410.84,34,0.667754,3556.84,19,3,1,3,1.2e-05,2,0.000281,0
110114,21287.98,38,0.490976,5599.35,17,1,0,1,2.3e-05,2,0.0,0
110115,41552.17,42,0.331447,3228.73,13,3,2,3,8e-06,2,0.000619,0
110116,21558.04,54,0.334267,4453.29,18,0,0,1,1.6e-05,2,0.0,0
110117,11813.47,36,0.530698,3857.79,10,2,1,3,4.5e-05,2,0.000259,0
110118,28830.47,36,0.412146,9310.6,12,0,0,1,1.4e-05,3,0.0,0
110119,13182.03,50,0.23753,3953.63,12,2,0,4,1.8e-05,2,0.0,1
110120,137419.84,60,0.141176,5473.24,4,1,0,4,1e-06,2,0.0,0
110121,10338.95,44,0.088755,1809.02,19,0,1,4,9e-06,1,0.000553,0
110122,78377.39,31,0.092061,3534.38,9,0,0,0,1e-06,2,0.0,0
110123,21567.97,27,0.178727,4913.12,1,0,0,3,8e-06,2,0.0,0
110124,38143.62,66,0.245874,2648.06,2,3,0,3,6e-06,2,0.0,0
110125,135475.79,47,0.08512,1350.08,3,0,4,0,1e-06,1,0.002963,0
110126,20526.49,25,0.41394,3849.02,16,2,0,3,2e-05,2,0.0,0
110127,12212.88,41,0.237717,9472.41,5,2,0,3,1.9e-05,3,0.0,0
110128,20843.79,23,0.147256,5528.04,19,3,0,2,7e-06,2,0.0,0
110129,46563.91,32,0.569529,3374.22,9,3,1,0,1.2e-05,2,0.000296,0
110130,7431.51,28,0.084641,2154.66,7,0,2,0,1.1e-05,2,0.000928,0
110131,4892.08,71,0.315792,3193.54,10,2,3,0,6.5e-05,2,0.000939,0
110132,15209.76,42,0.305273,7633.66,7,1,0,0,2e-05,3,0.0,0
110133,19059.3,31,0.543461,7674.94,18,3,0,1,2.9e-05,3,0.0,0
110134,4080.67,56,0.403192,4815.52,8,0,1,0,9.9e-05,2,0.000208,0
110135,38615.41,74,0.573157,4913.12,0,2,3,2,1.5e-05,2,0.000611,0
110136,6380.81,47,0.350107,4913.12,19,1,1,0,5.5e-05,2,0.000204,0
110137,21451.5,31,0.230867,3900.77,7,3,2,2,1.1e-05,2,0.000513,0
110138,31906.51,47,0.207747,2065.69,5,1,2,0,7e-06,2,0.000968,0
110139,122059.23,55,0.096621,5380.69,4,0,2,1,1e-06,2,0.000372,0
110140,21549.22,67,0.689215,4069.51,12,0,4,1,3.2e-05,2,0.000983,0
110141,74814.28,29,0.302623,4913.12,16,1,1,0,4e-06,2,0.000204,0
110142,10830.61,51,0.609893,5443.72,9,0,0,4,5.6e-05,2,0.0,0
110143,1633.99,24,0.388732,3390.51,5,3,0,0,0.000238,2,0.0,0
110144,27156.59,48,0.257858,7639.22,15,1,0,0,9e-06,3,0.0,0
110145,5631.68,22,0.027087,5511.77,19,2,1,0,5e-06,2,0.000181,0
110146,30367.29,44,0.330949,1717.87,3,2,0,1,1.1e-05,1,0.0,0
110147,6684.74,48,0.1227,6793.38,17,3,3,0,1.8e-05,3,0.000442,0
110148,8742.04,73,0.0676,4971.37,6,2,1,1,8e-06,2,0.000201,0
110149,12801.9,32,0.47857,4287.69,5,1,1,0,3.7e-05,2,0.000233,0
110150,27935.22,34,0.104141,4050.88,19,0,2,1,4e-06,2,0.000494,0
110151,7733.95,52,0.072979,7699.1,13,2,0,1,9e-06,3,0.0,0
110152,14608.15,30,0.35145,4842.28,17,3,3,1,2.4e-05,2,0.00062,0
110153,38226.69,25,0.519038,7683.16,10,3,1,0,1.4e-05,3,0.00013,0
110154,49888.41,48,0.544944,6821.56,3,0,3,3,1.1e-05,3,0.00044,0
110155,3598.54,34,0.41205,7853.62,10,2,2,0,0.000115,3,0.000255,0
110156,24108.21,57,1.100409,4913.12,10,0,0,3,4.6e-05,2,0.0,0
110157,5136.12,26,0.428535,4509.25,9,2,1,0,8.3e-05,2,0.000222,0
110158,26033.73,23,0.247249,4600.99,3,0,0,1,9e-06,2,0.0,0
110159,24660.5,33,0.045113,6080.63,16,3,2,1,2e-06,3,0.000329,0
110160,2225.22,67,0.391763,1683.76,1,2,0,1,0.000176,1,0.0,0
110161,20631.08,51,0.201279,9096.34,19,3,0,0,1e-05,3,0.0,0
110162,29993.88,37,0.750876,4913.12,15,2,2,0,2.5e-05,2,0.000407,0
110163,9901.62,53,0.452898,9851.28,15,1,0,3,4.6e-05,3,0.0,0
110164,11952.38,56,0.14431,3911.58,1,3,3,1,1.2e-05,2,0.000767,0
110165,52873.04,45,0.623973,2807.24,16,0,0,1,1.2e-05,2,0.0,1
110166,60542.95,31,0.681181,3776.18,0,3,0,2,1.1e-05,2,0.0,0
110167,42842.19,41,0.442712,4988.35,11,0,0,1,1e-05,2,0.0,0
110168,12768.1,68,0.31567,4606.32,10,0,3,1,2.5e-05,2,0.000651,0
110169,54794.55,59,0.705171,4757.62,19,2,1,3,1.3e-05,2,0.00021,0
110170,17157.76,41,0.229842,3955.43,19,0,0,1,1.3e-05,2,0.0,0
110171,16199.26,69,0.232038,2773.43,15,1,0,0,1.4e-05,2,0.0,0
110172,36447.85,31,0.428079,5279.0,19,3,0,3,1.2e-05,2,0.0,0
110173,22926.65,30,0.351196,5264.11,15,0,3,2,1.5e-05,2,0.00057,0
110174,25439.9,23,0.088502,6885.38,15,2,1,0,3e-06,3,0.000145,0
110175,56098.22,26,0.152578,7494.9,3,0,0,1,3e-06,3,0.0,0
110176,40866.45,38,0.151047,4913.12,3,2,0,1,4e-06,2,0.0,0
110177,51629.29,24,0.719204,4616.09,4,0,0,2,1.4e-05,2,0.0,0
110178,15703.45,42,0.285227,4082.15,8,2,1,1,1.8e-05,2,0.000245,0
110179,6334.42,25,0.247719,12747.04,7,3,1,2,3.9e-05,3,7.8e-05,0
110180,63376.05,23,0.142806,3205.02,19,0,2,0,2e-06,2,0.000624,0
110181,14593.64,52,0.245222,14945.16,16,2,2,0,1.7e-05,3,0.000134,0
110182,16168.0,51,0.135913,7556.18,12,0,0,0,8e-06,3,0.0,0
110183,15111.95,64,0.153374,8869.62,2,2,0,0,1e-05,3,0.0,0
110184,147046.05,46,0.038987,10514.27,9,3,1,2,0.0,3,9.5e-05,0
110185,8410.88,67,0.369213,7136.48,17,0,1,3,4.4e-05,3,0.00014,0
110186,28702.68,48,0.646121,6257.99,7,2,0,4,2.3e-05,3,0.0,0
110187,77237.07,36,0.291217,6040.99,11,1,3,3,4e-06,3,0.000497,1
110188,26365.88,29,0.42207,2730.09,13,2,3,3,1.6e-05,2,0.001099,0
110189,37206.49,47,0.348531,7544.73,16,1,0,0,9e-06,3,0.0,0
110190,36948.83,42,0.034538,2917.57,10,0,3,2,1e-06,2,0.001028,0
110191,32870.24,49,0.376803,2941.14,10,2,1,1,1.1e-05,2,0.00034,0
110192,41598.64,73,0.076663,5311.66,12,0,0,0,2e-06,2,0.0,0
110193,71818.88,24,0.366495,2629.44,7,0,0,1,5e-06,2,0.0,0
110194,43717.17,40,0.298415,2796.32,7,0,0,2,7e-06,2,0.0,1
110195,7212.58,29,0.492561,14093.68,16,0,2,3,6.8e-05,3,0.000142,0
110196,46703.02,64,0.425023,11750.77,18,1,0,1,9e-06,3,0.0,0
110197,42383.54,50,0.049018,4270.5,0,2,0,2,1e-06,2,0.0,0
110198,33125.41,28,0.377037,4631.25,2,3,4,0,1.1e-05,2,0.000864,0
110199,36700.63,64,0.479278,7710.5,4,2,1,1,1.3e-05,3,0.00013,0
110200,25679.48,28,0.274655,27031.64,1,0,3,0,1.1e-05,3,0.000111,0
110201,12487.95,62,0.255703,5823.64,11,0,0,0,2e-05,2,0.0,0
110202,7165.8,74,0.376704,2857.03,15,3,1,3,5.3e-05,2,0.00035,0
110203,17695.3,49,0.353616,3263.61,18,1,2,0,2e-05,2,0.000613,0
110204,30044.32,56,0.554353,7222.04,3,2,0,1,1.8e-05,3,0.0,0
110205,38324.42,23,1.082068,5771.11,16,3,4,2,2.8e-05,2,0.000693,0
110206,107889.8,57,0.235582,7997.9,1,3,1,0,2e-06,3,0.000125,0
110207,31014.6,30,0.133867,2155.03,14,3,0,0,4e-06,2,0.0,0
110208,19215.92,44,0.315421,4913.12,14,1,2,0,1.6e-05,2,0.000407,0
110209,27695.99,49,0.284451,4729.33,16,0,2,1,1e-05,2,0.000423,0
110210,47799.5,62,0.768515,5517.91,17,0,0,6,1.6e-05,2,0.0,0
110211,4303.9,63,0.532317,3707.86,13,0,0,1,0.000124,2,0.0,0
110212,15940.68,71,0.116077,4913.12,2,2,3,1,7e-06,2,0.000611,0
110213,28580.44,61,0.034393,2573.96,12,2,2,0,1e-06,2,0.000777,0
110214,8056.31,26,0.356326,4913.12,12,2,1,1,4.4e-05,2,0.000204,0
110215,10306.4,58,0.711139,4520.99,11,0,1,3,6.9e-05,2,0.000221,0
110216,37915.52,31,0.208861,2218.8,3,2,1,1,6e-06,2,0.000451,0
110217,27098.8,72,0.712542,3445.13,3,0,1,1,2.6e-05,2,0.00029,0
110218,10769.0,67,0.136504,1504.71,4,0,1,0,1.3e-05,1,0.000665,0
110219,52002.74,38,0.348601,1752.29,6,3,0,0,7e-06,1,0.0,0
110220,26389.06,26,0.273596,4579.03,17,1,1,2,1e-05,2,0.000218,0
110221,12736.46,69,0.258805,6079.94,12,3,2,0,2e-05,3,0.000329,0
110222,9992.65,41,0.329183,21096.73,6,3,1,0,3.3e-05,3,4.7e-05,0
110223,50883.24,67,0.149212,2924.81,4,1,1,0,3e-06,2,0.000342,0
110224,6741.43,26,0.225303,9968.65,19,2,3,2,3.3e-05,3,0.000301,0
110225,33097.23,35,0.226188,6118.0,0,1,0,0,7e-06,3,0.0,0
110226,6655.91,43,0.03832,4913.12,11,3,0,3,6e-06,2,0.0,0
110227,38361.26,28,0.435206,3371.93,12,2,0,2,1.1e-05,2,0.0,0
110228,6335.72,45,0.316166,4576.65,10,1,2,1,5e-05,2,0.000437,0
110229,51772.44,70,0.062946,6370.97,19,1,3,0,1e-06,3,0.000471,0
110230,5768.61,31,0.228348,3484.96,8,2,0,0,4e-05,2,0.0,0
110231,4449.65,44,0.524819,12867.25,6,2,2,0,0.000118,3,0.000155,0
110232,48177.24,26,0.152093,2596.89,13,0,1,0,3e-06,2,0.000385,0
110233,51275.93,56,0.628152,5803.27,1,0,1,2,1.2e-05,2,0.000172,0
110234,13950.16,44,0.194461,4913.12,16,1,1,1,1.4e-05,2,0.000204,0
110235,19752.47,49,0.729105,7686.26,8,0,0,1,3.7e-05,3,0.0,0
110236,43718.78,49,0.667068,6731.32,2,0,0,1,1.5e-05,3,0.0,0
110237,19395.47,56,0.14658,4131.28,12,3,0,0,8e-06,2,0.0,0
110238,6437.69,61,0.345737,3510.94,7,1,3,0,5.4e-05,2,0.000854,0
110239,43623.76,73,0.242879,3757.12,10,1,3,2,6e-06,2,0.000798,0
110240,19391.36,60,0.352438,2812.22,15,1,0,2,1.8e-05,2,0.0,0
110241,7248.72,66,0.201362,4913.12,15,1,0,2,2.8e-05,2,0.0,0
110242,9802.42,25,0.427313,4184.3,3,1,1,0,4.4e-05,2,0.000239,0
110243,16094.17,28,0.627546,4776.03,14,1,0,2,3.9e-05,2,0.0,0
110244,42986.39,45,0.29998,4913.12,13,2,1,1,7e-06,2,0.000204,0
110245,83681.26,29,0.518514,7324.25,13,3,1,1,6e-06,3,0.000137,0
110246,62468.95,66,0.457944,3833.45,8,1,0,0,7e-06,2,0.0,0
110247,24458.97,67,0.135511,11035.09,11,2,0,0,6e-06,3,0.0,0
110248,26817.27,53,0.462406,9530.38,3,0,1,6,1.7e-05,3,0.000105,1
110249,10512.59,47,0.079311,2530.99,8,1,1,0,8e-06,2,0.000395,0
110250,9046.91,67,0.259986,2318.42,12,2,2,0,2.9e-05,2,0.000863,0
